content,sentiment
http://tinyurl.com/cyonct vote rob,neutral
bad day actually cd keeps spirits lifted,sadness
"finally home ! ! tomorrow day 2 "" amazing "" .",happiness
awesome . wha'dya get ?,surprise
joininghe bandwagon . whe .,enthusiasm
request bbm & send ur contact info . everything not sync old phn ur tmail info haha - dated !,neutral
stupid ! ipod taking forever load .,worry
"not heard title author , must look enjoy",happiness
"iï ¿ ½m boring - bad weather today , watchingn alias fun boyfriend",sadness
new picture not working,worry
"sorry , spanish moment",sadness
time go swimming freezing water kalies . yeah !,fun
hee hallo,neutral
nice pc authority review tivo vod service : http://bit.ly/ps7y2 i'm still loving tivo,love
strong rain came us santa clara . wish could sleep got attend important meeting,worry
catching 2 weeks lost grey's ! ! house quiet .,surprise
"lol , wife teaching eat without sending little soybeans flying . unsuccessful .",worry
"actually posted say 2nd not 4th , nevermind .",relief
ca not wait till tomorrow . new day,neutral
ommg gurll not u going sad,surprise
wow .. purple leopard skin . fierrce ..,love
aw ! !,worry
hahaha wanted eat chicken,relief
"wanna go home , ca not cause customers wo not leave . boss wo not let leave either",worry
"trying blend . know , suck there's no harm trying .",sadness
"lol , thanks morning chuckle not sure follow ? please check ..",neutral
"hobo come next week , we're buying drink .",surprise
"watched bgt catch , aw felt sorry holly",sadness
eating cheeto puffs,neutral
"amazing , brand new pari neb broke . go figure . weekend . looks like wo not getting another one next week . * sigh *",happiness
i'm really mad world today . today sucky day .,hate
"that's prob , work home , bed's calling , no , screaming name ! really strong coffee instead",enthusiasm
went sweetheart .. well see things turn ..,neutral
lmao.but still ! thoroughly enjoying conversation,love
happy mother's day ms . pat carey,happiness
good luck tonight boy,love
i'm getting followers . look ashton !,neutral
omg himym ! one best shows earth,surprise
bored home,empty
gremlin asleep particularly challenging bedtime . think safe 4 go bed - crazy sat night !,worry
omg dao not tell watched twilight enuff know ! !,happiness
mediteranian kitchen.oh well ca not get right .,surprise
good evening ! ~,happiness
oh wish would get sign something send let call meet something,worry
missed calls,sadness
"get airbrushed nude , soon put dress messed little.eer",worry
#vancouver gets tough slum landlords .. ew backed sewage http://bit.ly/16urvv http://bit.ly/16urvv,worry
studying american revolution.george washington,neutral
"every time pay library fine , get new one . i'm bad patron",worry
one day jay leno que sad !,enthusiasm
misses phone . no service sucks,hate
home work good night epic dudes dudettes,happiness
ca not feel weekend fever anymore everyday day,neutral
"sweet deal ! want see movie ! methinks may star trek movie night time , hmm ?",happiness
sez need get u look flights email ur work tonite,neutral
thanks ! mom's seed larger already cracked ( planted ) . hope avalina not dud !,worry
alone sick assignment ! someone !,hate
cant believe nice weather day stuck doors day,surprise
not want work tomorrow !,sadness
totally enjoying day woohoo mondays .,love
no idea badly wish botcon . oh well ! next year !,worry
""" holy cow "" .",neutral
"sitting computer . study . i'm not right , i'm procrastinating ! xd",worry
thanks coming support us rock !,happiness
who've u noticed kate ?,neutral
"yeah man , brought back market couple years ago.it scarce",worry
goodnight .,love
". book , yes",neutral
someone admitted crush .. that's cool,happiness
pc died . . find firewire save photos havent backed mac yet,worry
bad times everyone whywhywhy write essays no fair !,sadness
time,neutral
oh no hope reach !,worry
yeah not suck ! working nano take 75 % music ! sad,sadness
"nothing sad , actually",sadness
* sigh * 2 bed 2 try 2 get crummy 2 hrs sleep b4 horrid 12 hour day .. smh . niterz evry 1 . not let twitterbugz bite ..,worry
"yeah , seen reviews great ! reviews surprised . getting tickets tonight",happiness
"hi ruby , u said u painting yesterday ( think , lose track time ) painting ? know concept / subject ?",neutral
ate much,surprise
"no happy mums day mums , guys ?",surprise
tell work give two days row ! stat ! i'm full time i'm supposed priority,fun
yeah face 2face nite went palisades see star trek . ca not remember . said car,fun
yes please check position locations map added - http://bit.ly/ttvn2,neutral
ok love big buff tattoed ( preferably christian ) men strut.fluffy dogs optional,happiness
hey ! glorious morning ! monday's animation mode : !,happiness
love .. hate .. loved yesterday.ill hate tomorrow.damn im confused,love
moving nesbitt .,neutral
nice,happiness
i'm terrified surgery next week,worry
listening nice music .. think go bed get nice rested i'll miss russel brand's ponderland,fun
anyone want cooked dan ? i'm heating bedroom .,empty
never followed first place ! useless waste space . im not conservative ! lol,hate
ipod died today,neutral
yes . sucks not,hate
ss & r @ devon horse show . gettin ' mostly rained . lots events ben cancelled incl coaches,sadness
ups like cable company not show til last possible moment ? i'd like take nap school gets,hate
skype call billie webcam dont work,sadness
new cd lovely .,happiness
busy creating new logo site,happiness
"not good ! ! wouldnt like girl flirting colleagues , would ?",worry
"monday , one day",neutral
good morning twiggas twitches http://bbltwt.com/sciif getcha motivation,happiness
http://twitpic.com/4i3g6 - love game x,happiness
lord rings fans . must see 40min fan film released . awesome ! http://is.gd/wvrx watch hd,fun
"going indiana baptist sunday , pray summer missionaries .",happiness
check check check .,fun
changed picture profile friendster,fun
lol - know . seems whole fabric earth unravel - lol - guess people never seen bambi,surprise
computers broken broke laptop use phone ahh still cause fucked order .,sadness
haha . i'll let know show . hope romania show mtv.sunday morning exam,worry
not today rach,sadness
"agree , ' paparazzi ' waz amazing vid , luved , felt bad cuz waz leaked & watched",happiness
please not,worry
homey missed da bus .,worry
i'm watching 4th harry potter movie,neutral
. hate much .,hate
finished yet another amazing book susan elizabeth philips ! god love books much ! one read next ? hm .,love
sister got lunch date not,worry
hey everything going ? please reply back . sometimes think hate never reply back,worry
sitting next magicmoment,relief
sweet dreams everyone ! utterly exhausted ! nite nite !,neutral
"moments intense genius.and power.and well , times , sheer insanity need sanity check !",worry
"indian food middle wales , typical , huh ?",love
"totally agree , not even good judges said wither ! said make feel better",worry
"aw . two cutest . gods , love hair .",love
time tv bed.then spending day catching studying hate online summer classes,hate
chemistry not fun ..,worry
white house ? thing's lifesaver : http://snipurl.com/hkuj9,neutral
sun breaking clouds ! . covered .,sadness
anyone know pc keeps restarting ?,neutral
oh soo lucky nice . rainy humid .,enthusiasm
good hear .. !,relief
finished recordings ?,empty
"teth , hurt lot . mall fun today , made 10dolla , not 15 . better nothing , right ? ! hehe .",sadness
"sad day , found first scratch car .",worry
andy ! ! great . wall first day event apart ! exciting . r u mate ?,happiness
want rain go away ! much lately,neutral
home day pampering mom & dinner family . currently snuggied couch glass wine & new book . ah,love
ben love yahh babe <3 ! miss hope see u tomorrow mommy love tomorrow happy mothers day ! happy mother day moms !,love
"read book called "" gamer girl "" not bad .",surprise
congratulations lovely japanese children happy kodomo no hi,fun
paying bills not playing .,worry
i'm getting ready tonight ( teachers dinner beach ! ) raining hate !,hate
yeah need fricken cell number ive tried home months hes busy . miss brad,worry
ok twitter - show,enthusiasm
back office . bit strange short hollidays . mbp without dead px re-vamped 4gb ram . monday bit nicer,neutral
maths seriously hate .,worry
happened ? missed 4 hours updates,worry
wonders anyone would care died tomorrow,worry
lol gillian anderson comment,neutral
teach bunch fifth graders morning . oh joy .,sadness
hey wow cheers insight ppl looks fun oh im stunned .. aweomse ! ( robluketic live > http://ustre.am/2w5v ),happiness
good girl nevah tells hahahahaha ! hope good weekend,happiness
regrettin decisions made,sadness
watchin hannah montana hoedown throwdown,neutral
( ) note self : never ever leave macbook pro stupid icurve . fell .,sadness
"slept , missed bus , train delayed , not stop stop , late work . fucking heel",sadness
happy mother's day well ! good one !,happiness
london ? shows ?,surprise
"im going , looks like sun gone",neutral
pulled muscle neck morning feels like getting sore,worry
working lots overtime week . realized booked half day tomorrow week break even,worry
im alive .. lol youre not,fun
love bank holidays,love
happy mothers day . ekin sayang mak !,happiness
sick math,sadness
. happy mother's day moms sure ? heart mankind .,love
"makes happy ? daughter , family & support , money , shopping , & restaurants",love
"ca not believe 9am i'm awake , start getting ready soon . hate doctor's",worry
broken leg comment please,worry
awesome lucky,happiness
he's totally ignoring ! ! sad ! heartbroken,sadness
gah ! got songs itunes i'm happy ! they're awesome ! keep !,happiness
longest trackk meet ever,neutral
wanna something tonight work . dunno .,neutral
"not much substitute variation . ate much , . oof",neutral
think follow . follower . stalk please,fun
oh man i'm gonna tomorroww,neutral
thanks,happiness
wow think people actually really live jungle dont get go back hotel .,neutral
i'm pretty bored / tried . mom going home hour . fixing leave . aww . going texas month ..,worry
counting hours lost sunshine weekend,neutral
ok thunder scaring,worry
"oui , figured since day , i'd better start brushing french ; far learnt bonjour oui",neutral
3oh ! 3 radio amazing yesterday .,happiness
making german apple slice nom nom nom,happiness
"broken wordpress mu powered blog , site ok , admin screwed",neutral
funny said we'd never make look far we've come . im back heah ! um . yeah . school :/,sadness
garden never looked good thanks spring rain . course helped spent 4 days weeding,worry
