content,sentiment
jjujuu yeah,neutral
christian792 lol twitt addict,happiness
woow think david henrie weeeeeell hot,neutral
write awesome raunchy dream brooke ahaha,surprise
come join fun first pitch legend game may 16th 7 pm httptinyurl com6nkpuz,happiness
lmaxo daddy live manchester love hull bitch mate wanna go,love
flyykiddangel lmao need shopping partner today,sadness
go buy wacom today goood time,love
drchino yay joy department,happiness
texting,empty
time school 1 happy starwar day,happiness
charmainelhs must insist write essay twitter way no 140 character,happiness
sinus infection damn brother anyways night,worry
back freak homework,sadness
get metal make work morning,relief
noaadamsky good morning thank follow cheer,neutral
feel really good performance ap government politic exam morning go lunch krista,happiness
pauladeen look like delicious recipe try tonite,happiness
sadly time come put mom home,sadness
wonder dancer glitter not wear not create whiny group ok,worry
pameladetlor netflick watch milk better go wife jealous twitt habit,surprise
celldwell must new music not sleep give us chapter 1 may die first though hurry,happiness
pentagram reject offering,worry
nature call brb,neutral
dawl83 get day still not hit love,sadness
lilmarshmellow thanx,neutral
artemisneith james not take bad pic colossal loveliness wonder spelt colossal right,surprise
awww boy no beard like manly man ness via zepinklady asylm,love
darrylep guess true,surprise
superwiki want gooo,neutral
enjoy stay house today,happiness
know love mom stay late wrap gift look glorious hand make card happy mothers day,love
morganeleanor ew know exactly talk,neutral
leischen1show always come money least rotten law average,sadness
eat cadburys dairy milk giant chocolate button say one square dark chocolate satisfying lie,neutral
delta224 yes also use desktop mouse ketboard ot second monitor httptwitpic com4wlpf,neutral
fosforo shame,worry
djmoonlight yay not one lol clothe go draw not many need place high heel shoe,neutral
mleis hence jew jew not pretty sorry,worry
not sleep amp,worry
talula25,neutral
video finally wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,happiness
sneadle great picture win ton money day,happiness
abbeymarie stick kidd alright whole sketchy world wait take advantage,sadness
vaustralia fly brisbane lax today great flight love light shame one drink limit though,relief
smh ppl twit u fridays b c u get 100 follower still bank 15 20 nofakery,worry
last night chicago make one record book wrigley likely see,love
early phonograph industry rest apm revise berry green rabbit ribena man company,neutral
elephantgravy new lens not work work bit give fee error,worry
jalenrose cavs easy route denver,surprise
wake,worry
omg something spooky twitter,surprise
mileycyru try 2 vote 4 u day could not figure 2 help lol,neutral
hoopsiscrazy u think web design wld go well international brotherhood magician maybe magic success sxswi,happiness
rip grandpa graduation today,love
la unified summer school drastically cut due ca budget cut sad,sadness
ok twitter almost pass bastard,hate
early wanna go back sleeep,sadness
mhisham hahaha tempting nvm la quite klutz actually fare better hp cam lol,fun
ah finally home comfy bed goodnight,relief
final final semester,worry
clean house boring,boredom
janevans35 lol love macbook oh imac not decide love ok 24 imac trump 13 macbook,happiness
four shoot novacaine mouth right cheek totally numb booo,worry
long nem page maoxian intraday trading dummy book,hate
bf go dad week end 2 full day bordom,empty
aaraddict musicmonday agree excuse tweet music hour end,love
dentist tooth really hurt 0hhh yeahh girl ashliebrillault maybe know kate lizzie mcguireee 3,worry
rsvp ed qiuqius wedding invitation,happiness
get lot office already good early,fun
contemplate get hair cut severe anxiety,worry
keytaj yeah pass last week sad,surprise
apparently leave front door wide open go show mom laptop coffee table love area,relief
jesse236 not,worry
really go 1direction time ugh get take authority time 2day say hello not stranger beblesse,happiness
perezhilton well even breakdown well act unfortunately britain get little talent,happiness
classicbecca bamboo jade green,neutral
finally,relief
nauticathorn love not love twitter hey go xbiz vegas,worry
alexandraxaxaxa alright come get another spoon,neutral
weddingtresse fun speak,fun
ugh hedache may cheap fuck shit still class roll,worry
gailporter morning u,neutral
smilinnursannie far bali wonderful place would not music not ask,love
start work miss like crazy not see till tuesday,sadness
fallenstar get 71 follow feel special,happiness
happy star wars day may 4th nice get holiday celebrate fb,fun
mattvega mattvega sikeeee sick cough,sadness
like 3rd fb,worry
halia smile everything work,relief
omg good roast ever full haha,happiness
anyone want really awesome buy one birthday httppoprl com1vn0,happiness
8a already dress set today let real fun begin light camera action,worry
negghead mix air httptinyurl com ckdwao,neutral
awake not get back sleep,sadness
alisweeney happy mothers day ali hope great day today hug kiss netherlands xoxox,love
currently feel wrath much alcohol consumption,worry
damn spend week whole pay shopping oh well happy,happiness
moossacre lol funny thing not even know class even race half people group yes clueless,neutral
gawd tired still move new place 530 pm cause work stress fb,hate
lilmomz kind mood not reason lol try not mushy around behave,love
rominafahem morning romina,neutral
post blogspot,neutral
damn guy not comet09 hope win though,worry
eli er prick finger blood sugar try not cry httptwitpic com67z2q,surprise
marebear521 u try taco n mac n cheese pizza cravin right good food make sick,surprise
san jose good time w bro also help dad edit next holy land brochure wish could go,neutral
loncolossus lol cheer mate yeah go well thank,surprise
jackiekessler sad face,worry
boooo life decision bottle wine lucky eight ball tonight,worry
ericisiah take 20 00 bill keep change,neutral
want see badly,love
janisj1212 not laugh much awhile,happiness
not win kelly clarkson ticket sorry cecilia really wish could give much deserve,worry
great weekend john back work 3 day go illinois thurs fri gig john,happiness
give everyone cat use castle dynamicproxy2 3 4 dependency need different version dynproxy2,worry
claudiuvoicu suppose back sun via private jet btw mite hav stay bymyself thnk god another week want bruno,neutral
finish church happy mothers day,love
happy star wars day everyone,happiness
happy mothers day mi mother thank whatever,love
dafyddhumphrey not see not,neutral
huh kaichanvong wrong unix environment dev,worry
kid derbyshire school string concert buxton opera house today quite excited,fun
nelsoncrew not hate seek approval anyone everyone,hate
musecrosse not 10 5 much sugar b taste lord put ya not fun way,sadness
bioncaaa oo never play good u like 2 play game female not like,love
return sideways fuck med bill,hate
always make bad decision,worry
home school tonight probably not,neutral
go shop mammyy makeup face generally quite nice today,happiness
spotibot afraid bit fail last two recommendation not available uk,sadness
weekend buy lose odyssey yay however 360 rrode second time,sadness
j0hnnywyatt amazing tonight glad could share baby sunshine,happiness
tired goodnight twitter mother day happy mother day lov moomy 3 yayy god bless,love
get dark red hair dye go get bleach,fun
holy crap exhaust rest go see wolverine later,neutral
slowly go drive crazy hate leaky faucet frustrating ready nap no naptime work,hate
jason2008 well revise gardening guess hoovering warcraft not play week,happiness
since bogge exam eugh least 2 leave britain get talent,neutral
kirstyh99 good still enjoy fryeffect,neutral
see dead bird way work kind day start poor little bird,sadness
jakeboyd oh noooo blow tire reaaaally go send batman smoke,neutral
reflective aww sorry may lord give strength rest today,worry
splitting headache,sadness
god huge teaser,hate
nobilis feel pain mine way,sadness
mom not twitt imma post anyway love mommy,love
lot task complete today first weclome new member canadamigo social networking site www canadamigo com coffee,empty
alexandrakeller haha yeah constant,neutral
get new lyric book,neutral
haldira awww bad not would entertain thought enter,sadness
glad get clear lah idk linda hate though,sadness
aaawww soooooooo tired today not feel good not wanna go work wah yeah go work min til closing,sadness
haircut short possible even change color new,enthusiasm
pretty dang tire chamber class nap,sadness
good morning yes 557am,fun
jenthegingerkd c2s cjewel jenschaller like friday generally class extend today starve x haha whine op,empty
kellieapple miss kid send msg yt,worry
abigvictory omg toooo funny,surprise
okay dedicate 300th tweet fact go apple store huge crack glass screen,worry
eastender always grim,boredom
katyperry think honeymoon good life either honey moon joseph arthur,neutral
chickieleighc nice order mom gift sister something different unexpected,enthusiasm
though clothe aw0910 collection 9 designer together visual art not,worry
6 freakin day think would look forward,hate
house bust house 1 smell like bowling alley maaad gross house 2 need new roof basement,worry
reallly good,happiness
calander calendar collander bahaha part hilarious course whole thing hilarious,worry
bruise toe bad finger fuckin hurt right even ice,hate
little bottle jus httpmypict flc,neutral
